season,week,celebrity_name,judge_rank,audience_share_rank,judge_share,audience_share,rank_diff,rank_direction,survival_prob
19,3,Antonio Sabato Jr.,8.0,6.0,0.08215297450422603,0.09662304966337307,2.0,2.0,0.8781401682293964
19,4,Antonio Sabato Jr.,6.0,4.0,0.09062499999997169,0.11945342340375383,2.0,2.0,0.8808338199506301
19,4,Janel Parrish,4.0,2.0,0.11249999999996485,0.1336266103038801,2.0,2.0,1.0
19,4,Jonathan Bennett,10.0,8.0,0.07499999999997657,0.09127266178900695,2.0,2.0,0.7683639164664717
19,5,Antonio Sabato Jr.,6.0,4.0,0.10606060606056589,0.1294484402906116,2.0,2.0,0.8799153405764625
19,8,Bethany Mota,3.0,1.0,0.16129032258058013,0.18701194721620232,2.0,2.0,0.935958208050068
19,11,Janel Parrish,3.0,1.0,0.24946620355251328,0.587582117645546,2.0,2.0,0.3310973511891194
20,3,Patti LaBelle,10.0,8.0,0.07028753993607978,0.08633302257685611,2.0,2.0,0.7772306784008567
20,3,Rumer Willis,3.0,1.0,0.10543130990411967,0.12125070206312052,2.0,2.0,0.9915962272984631
20,3,Willow Shields,4.0,2.0,0.10223642172520696,0.11745142260169186,2.0,2.0,0.9713269021930596
20,4,Riker Lynch,4.0,2.0,0.10461538461535243,0.17686929247018915,2.0,2.0,0.9639679472206275
20,5,Robert Herjavec,9.0,7.0,0.0848056537102174,0.08357962940918914,2.0,2.0,0.7462684561398896
21,1,Kim Zolciak-Biermann,13.0,11.0,0.0479999999999808,0.04107716650520553,2.0,2.0,0.7329996690836778
21,3,Tamar Braxton,3.0,1.0,0.10819672131143994,0.15378197993923465,2.0,2.0,0.9836519992041795
21,5,Tamar Braxton,7.0,5.0,0.0963455149501341,0.1288042928338274,2.0,2.0,0.8587509604674506
21,6,Hayes Grier,6.0,4.0,0.10223642172520696,0.133210089270436,2.0,2.0,0.8902271308881051
21,8,Bindi Irwin,3.0,1.0,0.1443303432896471,0.22328366502809904,2.0,2.0,0.8765271637172267
22,1,Geraldo Rivera,12.0,10.0,0.05485232067508234,0.050114961833537204,2.0,2.0,0.7543667628922217
22,3,Antonio Brown,8.0,6.0,0.08438818565397284,0.09883081134356854,2.0,2.0,0.8974633023943193
22,3,Ginger Zee,6.0,4.0,0.08860759493667147,0.10271198870512306,2.0,2.0,0.9263851862099339
22,3,Jodie Sweetin,3.0,1.0,0.09704641350206876,0.11842566636395202,2.0,2.0,1.0
22,5,Paige VanZant,4.0,2.0,0.11231884057966945,0.15020711433473263,2.0,2.0,0.9149974179520712
22,5,Wanya Morris,5.0,3.0,0.10869565217387367,0.14736534046881014,2.0,2.0,0.897690774776289
22,7,Jodie Sweetin,8.0,6.0,0.11915887850461722,0.04688114875838053,2.0,2.0,0.7983683635417265
22,8,Wanya Morris,6.0,4.0,0.14792899408275273,0.1769618346934729,2.0,2.0,0.7936040480848126
23,1,Babyface,5.0,3.0,0.07878787878785491,0.11599391677502709,2.0,2.0,0.9661818202981027
23,1,Calvin Johnson Jr.,5.0,3.0,0.07878787878785491,0.11599391677502709,2.0,2.0,0.9661818202981027
23,1,Jana Kramer,3.0,1.0,0.08181818181815703,0.1319595313807421,2.0,2.0,1.0
23,1,Vanilla Ice,7.0,5.0,0.0757575757575528,0.11207729282838597,2.0,2.0,0.9442620599271785
23,2,James Hinchcliffe,4.0,2.0,0.08238636363634023,0.11927758729325859,2.0,2.0,1.0
23,2,Vanilla Ice,8.0,6.0,0.07386363636361538,0.08894431395785787,2.0,2.0,0.9034407772853835
23,3,Terra Jole,3.0,1.0,0.0923076923076639,0.12307357529011571,2.0,2.0,1.0
23,3,Vanilla Ice,11.0,9.0,0.07076923076920899,0.06545595209461809,2.0,2.0,0.7827988202981226
23,4,Marilu Henner,10.0,8.0,0.0804597701149117,0.0772669415253355,2.0,2.0,0.8599971188780839
23,7,Laurie Hernandez,3.0,1.0,0.12522686025403804,0.18258322373163408,2.0,2.0,0.8861458463836298
23,8,Calvin Johnson Jr.,3.0,1.0,0.1492538798545326,0.2530460717138269,2.0,2.0,0.932859402749835
23,10,Calvin Johnson Jr.,5.0,3.0,0.1911262798633508,0.18893860707803628,2.0,2.0,0.7671724716727886
23,10,Jana Kramer,4.0,2.0,0.19795221842989902,0.21570589490608819,2.0,2.0,0.7867210465037126
24,1,David Ross,3.0,1.0,0.09271523178804877,0.13708196869275044,2.0,2.0,0.998718832659171
24,1,Heather Morris,3.0,1.0,0.09271523178804877,0.13708196869275044,2.0,2.0,0.998718832659171
24,1,Nancy Kerrigan,3.0,1.0,0.09271523178804877,0.13708196869275044,2.0,2.0,0.998718832659171
24,2,Simone Biles,4.0,2.0,0.08841463414631451,0.12002136974547675,2.0,2.0,0.9812834321681922
24,3,Simone Biles,4.0,2.0,0.10158730158726934,0.12100343750927248,2.0,2.0,0.9758844392367185
24,4,Nancy Kerrigan,4.0,2.0,0.10122699386499963,0.125170881759773,2.0,2.0,0.9438099306272565
24,5,David Ross,9.0,7.0,0.09539473684207389,0.08122843245869504,2.0,2.0,0.8080126413169795
24,5,Heather Morris,4.0,2.0,0.1118421052631211,0.18299897542251992,2.0,2.0,0.9333503334234736
24,9,Normani,3.0,1.0,0.2508250825080853,0.3569349135143856,2.0,2.0,0.8460903942439857
25,2,Sasha Pieterse,4.0,2.0,0.08226691042044525,0.10699782947099892,2.0,2.0,0.9860669954571054
25,5,Lindsey Stirling,3.0,1.0,0.10727969348654894,0.14569536412382655,2.0,2.0,0.9981173868001683
26,1,Arike Ogunbowale,7.0,5.0,0.0952380952380499,0.11199510143573596,2.0,2.0,0.8921136102358866
26,1,Mirai Nagasu,3.0,1.0,0.10952380952375737,0.15626972089141478,2.0,2.0,0.9840748401911021
26,1,Tonya Harding,3.0,1.0,0.10952380952375737,0.15626972089141478,2.0,2.0,0.9840748401911021
26,3,Mirai Nagasu,3.0,1.0,0.16587677725110622,0.3084669274588634,2.0,2.0,0.9338762371073381
27,1,Mary Lou Retton,5.0,3.0,0.07843137254898885,0.10338086685450135,2.0,2.0,0.9644976917557623
27,2,Alexis Ren,4.0,2.0,0.09057301293896837,0.10841136000762817,2.0,2.0,0.9929688224729394
27,4,Juan Pablo Di Pace,5.0,3.0,0.10344827586202437,0.13357368792142388,2.0,2.0,0.9741154248940797
27,5,DeMarcus Ware,4.0,2.0,0.11711711711706436,0.15849678630979433,2.0,2.0,0.9849711021461989
27,6,John Schneider,9.0,7.0,0.08296943231437426,0.07154954192688463,2.0,2.0,0.6997171661414003
27,6,Mary Lou Retton,6.0,4.0,0.1048034934497359,0.1421454260620411,2.0,2.0,0.9006499537819559
28,2,Mary Wilson,10.0,8.0,0.06849315068490024,0.07987045178277993,2.0,2.0,0.82521292056295
28,3,Hannah Brown,5.0,3.0,0.1060606060605525,0.12219191594847745,2.0,2.0,0.9382605709339529
28,5,Hannah Brown,4.0,2.0,0.11627906976738778,0.15464912456255053,2.0,2.0,0.9654035532254353
28,6,Kel Mitchell,4.0,2.0,0.11403508771924824,0.14804212428322383,2.0,2.0,0.935327223944977
28,7,Kel Mitchell,5.0,3.0,0.12623762376231376,0.16010504999143363,2.0,2.0,0.8913028201630944
28,8,Ally Brooke,3.0,1.0,0.15544105882296122,0.1893293482272739,2.0,2.0,0.9391371059974694
28,10,James Van Der Beek,5.0,3.0,0.1854545454544106,0.1617388277746837,2.0,2.0,0.7433958414029183
29,1,Carole Baskin,15.0,13.0,0.04230769230767604,0.03377126436752102,2.0,2.0,0.7202877063578834
29,3,Veron Davis,4.0,2.0,0.07829181494659136,0.10059795592615979,2.0,2.0,1.0
29,4,Chrishell Stause,8.0,6.0,0.07308970099665346,0.09672717683040778,2.0,2.0,0.9280551904114931
29,4,Johnny Weir,3.0,1.0,0.0797342192690765,0.11781949761175606,2.0,2.0,0.9972841862908475
29,5,AJ McLean,5.0,3.0,0.0836236933797618,0.12295796459505298,2.0,2.0,0.9528079082430712
29,5,Nev Schulman,3.0,1.0,0.09059233449474195,0.13273537983144526,2.0,2.0,1.0
29,8,AJ McLean,5.0,3.0,0.12162184076001867,0.17780238329736034,2.0,2.0,0.8791631189324133
29,9,AJ McLean,6.0,4.0,0.12953317941207557,0.17414106215334127,2.0,2.0,0.804767320012935
29,9,Justina Machado,5.0,3.0,0.1347145480395076,0.19260468975399245,2.0,2.0,0.8366928217398898
29,9,Nev Schulman,3.0,1.0,0.1502586539218037,0.2273705713064965,2.0,2.0,0.9132885545912824
30,1,Brian Austin Green,9.0,7.0,0.06557377049178537,0.061928110910938465,2.0,2.0,0.9251984628773279
30,1,Cody Rigsby,9.0,7.0,0.06557377049178537,0.061928110910938465,2.0,2.0,0.9251984628773279
30,1,Matt James,9.0,7.0,0.06557377049178537,0.061928110910938465,2.0,2.0,0.9251984628773279
30,1,"Mike ""The Miz"" Mizanin",9.0,7.0,0.06557377049178537,0.061928110910938465,2.0,2.0,0.9251984628773279
30,2,Cody Rigsby,10.0,8.0,0.06233766233764615,0.06918182974976902,2.0,2.0,0.9085526335213947
30,3,Cody Rigsby,14.0,12.0,0.060402684563738124,0.034280102217485946,2.0,2.0,0.7867274943945668
30,3,Jimmie Allen,10.0,8.0,0.06711409395970902,0.08921500930166686,2.0,2.0,0.9038429101291259
30,4,Amanda Kloots,4.0,2.0,0.08153477218223465,0.11644386705519356,2.0,2.0,0.975581490810302
30,5,Olivia Jade,3.0,1.0,0.09350649350646922,0.14037961763250761,2.0,2.0,0.9776098510870732
30,6,Amanda Kloots,3.0,1.0,0.10439560439557571,0.16674500622095592,2.0,2.0,0.9741483442071575
30,6,Melora Hardin,8.0,6.0,0.09340659340656775,0.12768946947627077,2.0,2.0,0.8839194186420039
30,8,Jimmie Allen,8.0,6.0,0.10389610389607017,0.07148491430325934,2.0,2.0,0.7397214512364683
30,10,Amanda Kloots,3.0,1.0,0.2484076433119437,0.4145151482651573,2.0,2.0,0.30242663804541825
31,1,Heidi D'Amelio,8.0,6.0,0.0628272251308736,0.07604631471013586,2.0,2.0,0.9413628617113934
31,2,Vinny Guadagnino,9.0,7.0,0.06553398058250837,0.07257941210075163,2.0,2.0,0.9173684513782843
31,4,Trevor Donovan,11.0,9.0,0.06829268292681262,0.06412529507181403,2.0,2.0,0.8371232223848647
31,5,Selma Blair,4.0,2.0,0.089186176142678,0.11520627414650011,2.0,2.0,0.9919205980099336
31,6,Jordin Sparks,5.0,3.0,0.0985507246376526,0.13145586429848005,2.0,2.0,0.9216745433476635
31,7,Wayne Brady,3.0,1.0,0.1167434715821454,0.14531389577218567,2.0,2.0,0.945755801715948
31,8,Trevor Donovan,5.0,3.0,0.1242038216560114,0.15276145898016502,2.0,2.0,0.9007634665422994
32,2,Alyson Hannigan,6.0,4.0,0.07983193277307571,0.11153360194713177,2.0,2.0,0.9464178857357307
32,2,Jamie Lynn Spears,9.0,7.0,0.06722689075627428,0.08552764609654064,2.0,2.0,0.8519210872710529
32,3,Adrian Peterson,11.0,9.0,0.06811145510833805,0.041400821850623666,2.0,2.0,0.7654335391382043
32,3,Tyson Beckford,12.0,10.0,0.06191950464394368,0.0373765749643334,2.0,2.0,0.7300145172000425
32,5,Mira Sorvino,8.0,6.0,0.09166666666662848,0.0982489818142528,2.0,2.0,0.8246244933213911
32,8,Jason Mraz,6.0,4.0,0.1304347826086441,0.1798250142033617,2.0,2.0,0.7854989509037283
32,9,Ariana Madix,4.0,2.0,0.16742081447956225,0.24475488595119882,2.0,2.0,0.8791133933613494
33,3,Jenn Tran,3.0,1.0,0.0974842767295291,0.1281041509964182,2.0,2.0,0.9652801640362624
33,4,Chandler Kinney,4.0,2.0,0.10884353741492897,0.1722842560726154,2.0,2.0,0.9014020079643825
33,4,Stephen Nedoroscik,3.0,1.0,0.1122448979591455,0.17396213568238147,2.0,2.0,0.9156067882019863
33,5,Stephen Nedoroscik,6.0,4.0,0.11881188118806,0.13359814180665394,2.0,2.0,0.8484710461629936
33,6,Stephen Nedoroscik,5.0,3.0,0.1359223300970214,0.17093427559356378,2.0,2.0,0.9098883113299533
33,8,Stephen Nedoroscik,5.0,3.0,0.1892857142855791,0.16730463179928484,2.0,2.0,0.7803606321314382
34,1,Andy Richter,13.0,11.0,0.054878048780454346,0.01892979505591696,2.0,2.0,0.7771837951546297
34,1,Corey Feldman,13.0,11.0,0.054878048780454346,0.01892979505591696,2.0,2.0,0.7771837951546297
34,3,Lauren Jauregui,11.0,9.0,0.07003891050580932,0.07533978946318966,2.0,2.0,0.8164263156481759
34,4,Dylan Efron,5.0,3.0,0.09274193548383358,0.1165886415028117,2.0,2.0,0.9673600303503979
34,7,Dylan Efron,4.0,2.0,0.11445783132526674,0.14660821870455465,2.0,2.0,0.9772363169053286
34,7,Elaine Hendrix,8.0,6.0,0.09638554216864567,0.11025321072053336,2.0,2.0,0.8162493601206844
1,1,Trista Sutter,4.0,6.0,0.16513761467874757,0.0,2.0,-2.0,0.8583156500862922
1,3,Rachel Hunter,1.0,3.0,0.24528301886769313,0.23380953279269248,2.0,-2.0,0.9694365049239281
2,1,Jerry Rice,5.0,7.0,0.10769230769225248,0.06711507561009931,2.0,-2.0,0.9448826992977069
2,5,George Hamilton,4.0,6.0,0.15894039735088814,0.0,2.0,-2.0,0.7730214569087391
3,1,Joey Lawrence,5.0,7.0,0.09905660377353818,0.09650298995495883,2.0,-2.0,0.9671895458047195
3,1,Vivica A. Fox,3.0,5.0,0.10377358490561144,0.10643682941685183,2.0,-2.0,1.0
3,1,Willa Ford,3.0,5.0,0.10377358490561144,0.10643682941685183,2.0,-2.0,1.0
3,2,Monique Coleman,2.0,4.0,0.11304347826082042,0.12382968204596805,2.0,-2.0,1.0
3,4,Emmitt Smith,4.0,6.0,0.12121212121206,0.1148247028352149,2.0,-2.0,0.8755211775500145
3,4,Joey Lawrence,3.0,5.0,0.1363636363635675,0.138773102855874,2.0,-2.0,0.9586863694835775
3,5,Mario Lopez,1.0,3.0,0.14917127071814965,0.18278215897762004,2.0,-2.0,0.908668198610092
3,6,Emmitt Smith,2.0,4.0,0.21186440677948146,0.22831811810418723,2.0,-2.0,0.8519808901505883
3,7,Emmitt Smith,1.0,3.0,0.21111111111095476,0.2512034887160531,2.0,-2.0,0.8828908109622902
3,9,Emmitt Smith,1.0,3.0,0.33333333333295667,0.0,2.0,-2.0,0.8022025479597723
4,2,Leeza Gibbons,6.0,8.0,0.08571428571425073,0.08540823472710642,2.0,-2.0,0.8886520028187566
4,3,Shandi Finnessey,6.0,8.0,0.09633027522931362,0.07143044303550974,2.0,-2.0,0.8501478527277395
4,4,Apolo Anton Ohno,2.0,4.0,0.13684210526308588,0.13508140676196836,2.0,-2.0,1.0
4,5,Laila Ali,2.0,4.0,0.15909090909081872,0.14944448908395166,2.0,-2.0,1.0
4,6,Laila Ali,1.0,3.0,0.1647058823528443,0.20778312935638166,2.0,-2.0,0.9758654667047022
4,7,Joey Fatone,1.0,3.0,0.19093851132673728,0.22797185779647477,2.0,-2.0,0.9478241599460855
4,9,Joey Fatone,1.0,3.0,0.25316455696181167,0.32090468345859313,2.0,-2.0,0.8339923656117052
5,5,Mel B,1.0,3.0,0.14572864321600718,0.14829952178995906,2.0,-2.0,1.0
5,5,Sabrina Bryan,2.0,4.0,0.140703517587869,0.14727705958112905,2.0,-2.0,0.9806181067825475
6,2,Marlee Matlin,4.0,6.0,0.09338521400774577,0.10169120539643262,2.0,-2.0,0.9907179041316581
6,3,Shannon Elizabeth,4.0,6.0,0.10526315789469068,0.1134635614618714,2.0,-2.0,0.9390161228604879
6,6,Kristi Yamaguchi,1.0,3.0,0.1666666666665741,0.16734348187317555,2.0,-2.0,0.9705124243693002
6,6,Marissa Jaret Winokur,4.0,6.0,0.14444444444436422,0.12875462860611936,2.0,-2.0,0.880261764061374
6,7,Marissa Jaret Winokur,3.0,5.0,0.16828478964390403,0.07651603683457257,2.0,-2.0,0.8304826433636316
7,1,Rocco DiSpirito,11.0,13.0,0.06944444444441689,0.0,2.0,-2.0,0.8275524814623256
7,4,Cody Linley,4.0,6.0,0.11330049261078164,0.13248204964395105,2.0,-2.0,0.9325380218876336
8,3,David Alan Grier,5.0,7.0,0.09448818897634076,0.04636984544454231,2.0,-2.0,0.9374526446652444
8,3,Lil' Kim,4.0,6.0,0.09842519685035496,0.10501500587307247,2.0,-2.0,1.0
8,7,Chuck Wicks,3.0,5.0,0.14835164835156686,0.14885765967186917,2.0,-2.0,0.8793865384780476
9,1,Louie Vito,7.0,9.0,0.06650223252109701,0.06680572027657593,2.0,-2.0,1.0
9,1,Natalie Coughlin,7.0,9.0,0.06650223252109701,0.06680572027657593,2.0,-2.0,1.0
9,2,Natalie Coughlin,4.0,6.0,0.07142857142854714,0.0928664323955686,2.0,-2.0,0.9428338681722583
9,4,Donny Osmond,4.0,6.0,0.09917355371896729,0.10335372901841626,2.0,-2.0,0.9437787778905764
9,4,Joanna Krupa,3.0,5.0,0.10743801652888123,0.12494418874501884,2.0,-2.0,1.0
9,7,Kelly Osbourne,3.0,5.0,0.14814814814806374,0.16626787285645556,2.0,-2.0,0.8621783738161111
9,8,Mya,1.0,3.0,0.2251908396944846,0.28679755883117247,2.0,-2.0,0.8582050994044945
9,10,Donny Osmond,1.0,3.0,0.35127769056297936,0.0,2.0,-2.0,0.2888034342701713
10,2,Niecy Nash,5.0,7.0,0.09545454545450208,0.09421908448899455,2.0,-2.0,0.921594737295392
10,4,Chad Ochocinco,4.0,6.0,0.11859838274926222,0.12163141170356248,2.0,-2.0,0.9002844971474717
10,5,Evan Lysacek,2.0,4.0,0.1560693641617595,0.14071834932647195,2.0,-2.0,0.9796083416802944
10,8,Nicole Scherzinger,1.0,3.0,0.23320158102748365,0.2568346543855848,2.0,-2.0,0.8570865147967565
11,2,Rick Fox,5.0,7.0,0.09502262443434614,0.10095010886423803,2.0,-2.0,0.941368514181801
11,3,Rick Fox,2.0,4.0,0.10859728506782416,0.12002952111182391,2.0,-2.0,0.962089022104951
11,3,The Situation,7.0,9.0,0.09049773755652014,0.052308719507298256,2.0,-2.0,0.7891439249864891
11,4,Brandy,2.0,4.0,0.1340782122904279,0.13888124999968762,2.0,-2.0,0.9723698236629575
11,5,Brandy,1.0,3.0,0.14835164835156686,0.16596447920213803,2.0,-2.0,0.9776555065397005
11,5,Rick Fox,3.0,5.0,0.13186813186805943,0.14013976396915578,2.0,-2.0,0.9004864217824153
12,2,Sugar Ray Leonard,9.0,11.0,0.07870370370366728,0.0,2.0,-2.0,0.7513107951457014
12,3,Chelsea Kane,3.0,5.0,0.10747663551396848,0.12261073428520913,2.0,-2.0,0.9637584212136969
12,4,Romeo,4.0,6.0,0.11165048543683902,0.12678275554978585,2.0,-2.0,0.9338260830444024
12,7,Ralph Macchio,1.0,3.0,0.17506631299725461,0.155682812693804,2.0,-2.0,0.7987509323626248
13,2,Carson Kressley,9.0,11.0,0.08071748878920147,0.0,2.0,-2.0,0.7731046500510929
13,2,Chynna Phillips,4.0,6.0,0.09417040358740172,0.09734884996590881,2.0,-2.0,0.9305075920458364
13,3,Carson Kressley,8.0,10.0,0.09704641350206876,0.0,2.0,-2.0,0.8026531921827276
13,3,Hope Solo,4.0,6.0,0.10126582278476741,0.1277052439380637,2.0,-2.0,0.9406938048345309
13,4,Chaz Bono,6.0,8.0,0.10047846889947346,0.043433784892989005,2.0,-2.0,0.7659695502542163
13,4,David Arquette,5.0,7.0,0.1100478468898995,0.10297364102518802,2.0,-2.0,0.8681056263683362
13,6,J.R. Martinez,1.0,3.0,0.17469879518061768,0.17508746383454454,2.0,-2.0,0.9938934104835415
13,8,Hope Solo,2.0,4.0,0.20077220077204574,0.18092687388305587,2.0,-2.0,0.7942302195284879
14,1,William Levy,3.0,5.0,0.08888888888885597,0.12907849830652898,2.0,-2.0,1.0
14,2,Gavin DeGraw,8.0,10.0,0.07806691449811225,0.03285169438985884,2.0,-2.0,0.8455282719305376
14,2,Melissa Gilbert,10.0,12.0,0.07434944237915452,0.0,2.0,-2.0,0.788736549513317
14,3,Gladys Knight,7.0,9.0,0.0857142857142551,0.04743270678929686,2.0,-2.0,0.8487235834640322
14,4,Gavin DeGraw,5.0,7.0,0.09871244635188897,0.07788884639079607,2.0,-2.0,0.8696325994557224
14,4,Katherine Jenkins,4.0,6.0,0.10300429184544936,0.12193509205176355,2.0,-2.0,0.9274773371174887
14,6,Melissa Gilbert,5.0,7.0,0.116279385254101,0.04956193326432452,2.0,-2.0,0.806092339758945
14,7,William Levy,3.0,5.0,0.144414168937251,0.15964011688757374,2.0,-2.0,0.8619370436833403
14,9,Maria Menounos,1.0,3.0,0.2565217391302117,0.035857392217004444,2.0,-2.0,0.8129532993812397
14,10,Katherine Jenkins,1.0,3.0,0.3358213967479774,0.0,2.0,-2.0,0.3052881314327165
15,1,Bristol Palin,11.0,13.0,0.07052441229653869,0.0,2.0,-2.0,0.7986800838993121
15,1,Gilles Marini,2.0,4.0,0.086799276672663,0.11218278690472107,2.0,-2.0,1.0
15,2,Apolo Anton Ohno,4.0,6.0,0.08876811594199682,0.10139131337130475,2.0,-2.0,0.9651579803289589
15,2,Shawn Johnson,3.0,5.0,0.09057971014489472,0.10445808710812575,2.0,-2.0,0.9796351955781488
15,3,Apolo Anton Ohno,4.0,6.0,0.09172661870500298,0.10849796226173725,2.0,-2.0,0.9348913711198042
15,4,Kelly Monaco,3.0,5.0,0.11664074650074133,0.13407303370438153,2.0,-2.0,0.9147694713980143
15,4,Shawn Johnson,1.0,3.0,0.1228615863141142,0.1496663901314211,2.0,-2.0,0.9627728873497805
15,6,Sabrina Bryan,1.0,3.0,0.1327433628317997,0.16596051675077994,2.0,-2.0,0.944398616308492
15,7,Melissa Rycroft,1.0,3.0,0.16115707772701776,0.19533662623098835,2.0,-2.0,1.0
15,8,Apolo Anton Ohno,2.0,4.0,0.1469193195012847,0.14841301081676722,2.0,-2.0,0.8227806868482258
16,5,Sean Lowe,5.0,7.0,0.11483253588511252,0.09047620960557158,2.0,-2.0,0.8602865777376301
16,6,Sean Lowe,4.0,6.0,0.12201591511929867,0.11663076940802083,2.0,-2.0,0.827563444373221
16,7,Zendaya,2.0,4.0,0.16304347826078097,0.17465000326594343,2.0,-2.0,0.9516341141544058
16,10,Zendaya,1.0,3.0,0.25641047556428986,0.1892313405920286,2.0,-2.0,0.31945570108286947
17,2,Bill Engvall,8.0,10.0,0.07894736842102296,0.06403449443908309,2.0,-2.0,0.8704052995513365
17,5,"Nicole ""Snooki"" Polizzi",3.0,5.0,0.11489361702122772,0.12399015186628652,2.0,-2.0,0.9403131373434672
17,6,Brant Daugherty,3.0,5.0,0.134199598959592,0.13010186481928904,2.0,-2.0,0.930188872549813
17,6,Elizabeth Berkley Lauren,2.0,4.0,0.1385277524770049,0.15331150865898163,2.0,-2.0,0.9714391246888028
17,7,Amber Riley,1.0,3.0,0.1331828442437322,0.16016020697001362,2.0,-2.0,0.9164387772283288
17,7,Brant Daugherty,3.0,5.0,0.12866817155750399,0.13417048616544966,2.0,-2.0,0.8650790476585453
17,8,Leah Remini,3.0,5.0,0.14583333333325738,0.1437802941018905,2.0,-2.0,0.8107664474447969
17,9,Leah Remini,3.0,5.0,0.1714285714284626,0.16934282291513125,2.0,-2.0,0.7805687515470469
18,1,Amy Purdy,3.0,5.0,0.09160305343507955,0.11075328718907894,2.0,-2.0,1.0
18,1,Danica McKellar,3.0,5.0,0.09160305343507955,0.11075328718907894,2.0,-2.0,1.0
18,1,Meryl Davis,3.0,5.0,0.09160305343507955,0.11075328718907894,2.0,-2.0,1.0
18,4,Drew Carey,4.0,6.0,0.1111111111110737,0.06657086842613545,2.0,-2.0,0.8888463473248251
18,5,Candace Cameron Bure,7.0,9.0,0.10869565217387929,0.0,2.0,-2.0,0.796205918926928
18,6,Charlie White,3.0,5.0,0.12765957446803985,0.1512714807337733,2.0,-2.0,0.8897115547083357
18,6,Meryl Davis,1.0,3.0,0.1418439716311554,0.16785971723179188,2.0,-2.0,0.9583924500700273
18,8,Candace Cameron Bure,4.0,6.0,0.15929203539815961,0.0,2.0,-2.0,0.629870331556825
19,2,Bethany Mota,3.0,5.0,0.09116022099444995,0.09756796451169848,2.0,-2.0,0.9825586761727199
19,2,Betsey Johnson,8.0,10.0,0.07734806629832118,0.06548554999890449,2.0,-2.0,0.8618213349528254
19,6,Alfonso Ribeiro,1.0,3.0,0.13310580204773614,0.14813323097393424,2.0,-2.0,0.9942033614289639
19,6,Bethany Mota,2.0,4.0,0.12286689419791029,0.14163115111445831,2.0,-2.0,0.9429968028828472
19,6,Michael Waltrip,7.0,9.0,0.10238907849825857,0.0,2.0,-2.0,0.593092564645552
19,8,Janel Parrish,1.0,3.0,0.17338709677412364,0.1788958122262216,2.0,-2.0,0.9543867599780098
19,9,Alfonso Ribeiro,1.0,3.0,0.17990654205599071,0.2052328794333056,2.0,-2.0,0.8884622799193069
20,2,Patti LaBelle,6.0,8.0,0.08069164265127358,0.08548117322636951,2.0,-2.0,0.9244272165636302
20,2,Suzanne Somers,6.0,8.0,0.08069164265127358,0.08548117322636951,2.0,-2.0,0.9244272165636302
20,3,Nastia Liukin,1.0,3.0,0.1086261980830324,0.11556199378626192,2.0,-2.0,1.0
20,3,Noah Galloway,5.0,7.0,0.09584664536738152,0.09531213271864743,2.0,-2.0,0.912603805505536
20,3,Riker Lynch,1.0,3.0,0.1086261980830324,0.11556199378626192,2.0,-2.0,1.0
20,4,Noah Galloway,6.0,8.0,0.09846153846150817,0.053065273725526795,2.0,-2.0,0.8573824383848693
20,5,Chris Soules,7.0,9.0,0.09540636042399456,0.0,2.0,-2.0,0.7256077230105069
20,7,Noah Galloway,3.0,5.0,0.14960629921253954,0.13367957832862146,2.0,-2.0,0.8179677305815672
20,8,Rumer Willis,1.0,3.0,0.18912529550818483,0.2597796962637133,2.0,-2.0,0.883330851112822
21,2,Kim Zolciak-Biermann,9.0,11.0,0.06839186691309856,0.06357899209444241,2.0,-2.0,0.8490276814036386
21,4,Hayes Grier,2.0,4.0,0.11440677966096847,0.12977698965581871,2.0,-2.0,1.0
21,4,Nick Carter,2.0,4.0,0.11440677966096847,0.12977698965581871,2.0,-2.0,1.0
21,4,Tamar Braxton,2.0,4.0,0.11440677966096847,0.12977698965581871,2.0,-2.0,1.0
21,5,Carlos PenaVega,2.0,4.0,0.12956810631224933,0.13470730007838003,2.0,-2.0,1.0
21,6,Bindi Irwin,1.0,3.0,0.1277955271565087,0.1379611548715562,2.0,-2.0,1.0
21,7,Alexa PenaVega,5.0,7.0,0.12443438914021519,0.07306622397633945,2.0,-2.0,0.7954980720606569
21,7,Andy Grammer,2.0,4.0,0.1266968325791282,0.15165265369362158,2.0,-2.0,0.8728698294574995
21,8,Nick Carter,1.0,3.0,0.1701036188770841,0.18115381181916151,2.0,-2.0,0.9138400747198764
21,11,Nick Carter,1.0,3.0,0.2542375035908893,0.28502696429742086,2.0,-2.0,0.316385410480748
22,2,Doug Flutie,5.0,7.0,0.0847457627118285,0.0939491357029457,2.0,-2.0,0.9531227161054744
22,3,Doug Flutie,8.0,10.0,0.08438818565397284,0.08124577854164058,2.0,-2.0,0.8625842808445859
22,4,Antonio Brown,3.0,5.0,0.10971786833852361,0.12074326372113084,2.0,-2.0,0.9470645081021295
22,4,Paige VanZant,1.0,3.0,0.11285266457676714,0.1373247330779574,2.0,-2.0,0.9736789491715071
22,4,Von Miller,6.0,8.0,0.10031347962379301,0.0750032256337709,2.0,-2.0,0.8702870862774779
22,5,Doug Flutie,7.0,9.0,0.10144927536228208,0.0,2.0,-2.0,0.7046423337163515
22,6,Kim Fields,6.0,8.0,0.10572687224664946,0.07042752342288834,2.0,-2.0,0.8113474895166055
22,6,Wanya Morris,1.0,3.0,0.12775330396470144,0.1484440135100327,2.0,-2.0,1.0
